,s_id,i_id
7492,164661738,4111
7493,4751652463,4111
7494,1595495365,4111
7495,4101577544,11
7496,1716215341,4111
7497,8179744354,111
7498,6497820774,4111
7499,3662303174,111
7500,6406585067,1
7501,5254931260,4111
7502,5629365118,4111
7503,2720038717,111
7504,942041046,111
7505,2056123325,11
7506,5274328651,111
7507,7328447525,111
7508,6460173462,11
7509,4972467710,11
7510,7276389398,111
7511,2681291615,4111
7512,6770297219,1
7513,8077878696,111
7514,6929214741,1
7515,816437098,11
7516,5704219478,4111
7517,9196177951,4111
7518,5441051289,111
7519,6107970308,1
7520,8829296996,11
7521,6102964434,111
7522,1106953455,111
7523,3675274736,4111
7524,7323925152,4111
7525,8168413030,111
7526,8077543861,4111
7527,9162648279,11
7528,4623526755,1
7529,4048775573,4111
7530,6381231245,1
7531,2191419053,1
7532,4139313614,4111
7533,1767186329,4111
7534,989500720,1
7535,7202343597,11
7536,9062425282,1
7537,8936299629,1
7538,8141455040,11
7539,8734600989,11
7540,7947456878,4111
7541,5707368856,4111
7542,3270167194,4111
7543,4640671986,11
7544,8815379320,111
7545,4657930386,4111
7546,7332755180,4111
7547,7705254570,11
7548,6099998992,1
7549,6774418341,111
7550,7265145561,11
7551,182483191,111
7552,8032292260,4111
7553,2039847828,111
7554,6258581125,4111
7555,9606902951,111
7556,4976250766,1
7557,4501788689,111
7558,2757150910,1
7559,426549120,11
7560,8445931000,4111
7561,1864867342,1
7562,7896519897,1
7563,5605402313,4111
7564,3748598337,1
7565,4513211391,1
7566,2958294420,111
7567,2549959309,111
7568,5443672306,4111
7569,4488828106,11
7570,5754054373,4111
7571,8757091913,111
7572,3558387078,1
7573,8920570299,1
7574,9486820145,1
7575,5070978991,111
7576,3106088158,1
7577,6644333077,11
7578,7888366035,111
7579,4563216948,1
7580,3414794101,111
7581,2693986083,111
7582,7796290680,111
7583,1360497923,11
7584,3741427905,1
7585,1659850570,1
7586,9442881607,111
7587,2118996397,1
7588,6324039810,11
7589,9430626532,4111
7590,7407771044,11
7591,7667945489,111
7592,4506901388,1
7593,6020793850,111
7594,5085604018,11
7595,5143819010,4111
7596,8081611045,1
7597,9446486142,11
7598,5764199094,4111
7599,7616303470,1
7600,916228316,4111
7601,2277552734,111
7602,525293438,1
7603,3846539810,11
7604,3053773505,11
7605,3000457729,11
7606,3231342874,1
7607,8737070594,11
7608,676404896,111
7609,5561563782,4111
7610,1964674301,4111
7611,3045889193,111
7612,3505178523,4111
7613,2407016620,11
7614,5039665001,1
7615,5170558313,4111
7616,4784558933,11
7617,8659541899,11
7618,7339989196,111
7619,1241755370,4111
7620,9180400264,111
7621,5492784830,111
7622,91304856,11
7623,4634060693,111
7624,2090787442,1
7625,1027729239,1
7626,6496036003,1
7627,670984975,1
7628,7171926669,111
7629,3142785129,4111
7630,1240857117,4111
7631,6406709738,1
7632,5792262557,111
7633,2704408560,1
7634,1568023672,111
7635,2950524762,111
7636,313142979,11
7637,8793151637,1
7638,1322548483,111
7639,9768569814,11
7640,5050433157,4111
7641,8967516861,1
7642,7262394479,11
7643,3651571200,111
7644,6686371597,11
7645,1270612348,1
7646,9473483653,4111
7647,2351077526,4111
7648,6653788316,4111
7649,972879654,11
7650,5433884000,4111
7651,9043306099,111
7652,6143821342,4111
7653,3878326933,1
7654,6661162404,111
7655,2309224678,111
7656,4501557732,111
7657,138348859,4111
7658,3192020911,111
7659,2184804854,111
7660,2443598691,111
7661,952627426,4111
7662,1322346590,111
7663,7900178855,11
7664,6201140406,1
7665,5650574044,1
7666,8674953969,11
7667,1483784426,111
7668,103926619,1
7669,8813772458,1
7670,6348127462,11
7671,7326064609,4111
7672,7155142722,1
7673,1255079234,4111
7674,3791929454,11
7675,3955576431,1
7676,5150737404,4111
7677,4256298632,11
7678,7830165679,11
7679,468001806,4111
7680,2875055778,111
7681,701293636,11
7682,398201165,111
7683,1357431460,111
7684,3561240754,111
7685,7834699649,11
7686,6355470380,11
7687,6097715430,11
7688,5425020349,4111
7689,602748281,4111
7690,9437324558,1
7691,4963566463,111
7692,7557480798,4111
7693,9514952468,1
7694,5392305553,4111
7695,1244290195,11
7696,1254031297,11
7697,3791065396,11
7698,8420151685,4111
7699,6086012433,111
7700,5859876969,4111
7701,2689791406,1
7702,3834135186,111
7703,2463498482,111
7704,1517771652,1
7705,5504262331,1
7706,521810201,1
7707,5510699921,111
7708,8726426342,11
7709,910082152,111
7710,2611415125,4111
7711,5509742078,1
7712,1452710962,11
7713,2220464843,4111
7714,1013697844,11
7715,9463938587,1
7716,6547898033,4111
7717,4079012211,4111
7718,6746008619,111
7719,9377521831,11
7720,9444339986,1
7721,4303657901,111
7722,861645973,4111
7723,2211983922,11
7724,3205672880,11
7725,485727737,111
7726,2607597854,1
7727,390721078,111
7728,9772484509,111
7729,5121296936,111
7730,7879624705,11
7731,3419456811,4111
7732,8679814363,1
7733,8883095774,11
7734,4966432475,111
7735,6743893669,4111
7736,8418290915,111
7737,4003227021,11
7738,2343835192,1
7739,9586332345,111
7740,8892545560,11
7741,6283592437,11
7742,9567380044,1
7743,6485287663,4111
7744,9667841790,11
7745,7544038195,1
7746,3580115053,11
7747,871987858,1
7748,6120541888,4111
7749,1150302383,1
7750,879292352,11
7751,4538959643,1
7752,7988692400,1
7753,59349911,1
7754,2446420691,4111
7755,9829221561,111
7756,8792825423,111
7757,6876449104,4111
7758,1381876236,11
7759,415877446,1
7760,5333691685,4111
7761,5397973185,11
7762,8336279090,111
7763,2687547264,11
7764,1956042494,111
7765,5372166820,11
7766,3824585987,4111
7767,3140040080,4111
7768,9064398988,4111
7769,4739263942,1
7770,176029044,11
7771,7574357314,1
7772,2648767442,11
7773,8945894149,1
7774,2567529349,4111
7775,9565443121,1
7776,7914022737,1
7777,1710090037,11
7778,6692641908,111
7779,4178348142,1
7780,670694189,11
7781,7581034416,4111
7782,915567096,4111
7783,9240683026,111
7784,4548043531,11
7785,3100104035,1
7786,2421320813,111
7787,9653881379,11
7788,7463532336,111
7789,1069972321,111
7790,1052822846,1
7791,6864420200,4111
7792,8946597658,11
7793,3690969141,4111
7794,7473689628,11
7795,186536968,11
7796,8418026455,111
7797,6427075037,11
7798,838137376,11
7799,5939987428,111
7800,904998495,11
7801,8540210366,1
7802,5567729787,4111
7803,7491079061,4111
7804,3334820693,1
7805,1089496671,111
7806,8317310304,1
7807,9543386482,11
7808,5605568623,1
7809,7829920590,1
7810,16591975,11
7811,7906801311,1
7812,9129111992,11
7813,3398088823,4111
7814,2733254896,1
7815,3021853599,111
7816,3075033267,111
7817,3101977583,1
7818,341236288,1
7819,2224064835,4111
7820,2461998026,4111
7821,5074187077,1
7822,1261059099,111
7823,3504209820,1
7824,4467139673,1
7825,5646927776,4111
7826,2480799753,111
7827,2332465368,11
7828,8730908819,111
7829,1187615161,11
7830,2847331905,1
7831,997944752,1
7832,3979895146,1
7833,6183293508,111
7834,6229837040,11
7835,6027654639,111
7836,1386602484,4111
7837,8724263230,111
7838,7478344735,11
7839,4531394828,4111
7840,2242200240,111
7841,7677400256,4111
7842,3980818058,1
7843,8353339711,111
7844,2689065411,111
7845,7292854977,111
7846,6333977438,1
7847,3687485380,11
7848,1312744969,11
7849,3353375817,1
7850,9617417385,4111
7851,1512684139,11
7852,4378869117,11
7853,9487741990,4111
7854,8492967788,1
7855,4384499681,11
7856,2550255587,11
7857,3435140526,4111
7858,5665818176,1
7859,6974226526,4111
7860,1823279900,4111
7861,7474852226,111
7862,570351744,11
7863,3060029300,4111
7864,8159050974,111
7865,354368876,111
7866,259173878,111
7867,2131928538,4111
7868,3616631789,1
7869,2719071253,11
7870,3280269387,111
7871,772767140,1
7872,1292134595,111
7873,7821075141,4111
7874,3487700874,1
7875,2710300679,4111
7876,3501287342,4111
7877,5191534224,1
7878,7560000237,111
7879,3243042248,4111
7880,1546231551,1
7881,3689898721,11
7882,9927457365,111
7883,3696367463,1
7884,5865133519,1
7885,5802417823,4111
7886,7475494355,111
7887,3305553515,1
7888,9872791416,111
7889,2323809673,111
7890,7456842066,1
7891,3352272511,4111
7892,5469435431,1
7893,8853911050,4111
7894,2026009870,111
7895,4221068262,111
7896,58603846,111
7897,892175073,111
7898,1888972359,11
7899,9566860829,11
7900,2472623842,111
7901,1813339430,111
7902,3713572761,111
7903,7820713292,4111
7904,3681529376,1
7905,947060100,1
7906,9413373583,111
7907,4596723778,11
7908,6530459226,4111
7909,8843004399,11
7910,2508519247,4111
7911,3929418751,4111
7912,4829187814,4111
7913,8769375474,11
7914,5956058072,11
7915,7800832414,111
7916,9029000297,111
7917,1715715024,1
7918,2310462053,1
7919,569751138,11
7920,6122293068,111
7921,1815703436,11
7922,8771530373,11
7923,6741881266,1
7924,5556218584,1
7925,5643530384,111
7926,5952225949,4111
7927,7673689082,11
7928,7814717107,11
7929,3968847222,4111
7930,9968777145,111
7931,8127308241,1
7932,146098550,1
7933,907648550,1
7934,4213608113,1
7935,974497556,4111
7936,7810081588,11
7937,6628580731,1
7938,6022636249,1
7939,2973792026,4111
7940,4893443420,11
7941,2375337495,4111
7942,4871116876,111
7943,3264618983,111
7944,996010443,1
7945,9776103544,111
7946,9184408329,111
7947,7044690895,4111
7948,5182160942,111
7949,4755305835,11
7950,7300567823,4111
7951,5616046689,111
7952,5660448635,1
7953,9308615040,111
7954,8154378510,4111
7955,1642751477,4111
7956,5616262951,11
7957,3201236858,111
7958,4671652665,4111
7959,1300778770,111
7960,3604253662,11
7961,4195920781,111
7962,9500279633,11
7963,5714053952,1
7964,3198729674,1
7965,27080627,1
7966,331313342,1
7967,4614699841,111
7968,6780653544,4111
7969,6385913211,111
7970,4739186459,4111
7971,6996991762,4111
7972,4754122501,111
7973,413659738,1
7974,7673809830,1
7975,1814186899,4111
7976,5569002098,111
7977,1904370760,111
7978,7097132961,1
7979,2935522469,111
7980,5805699792,1
7981,8016176390,11
7982,4290831398,11
7983,7499074506,111
7984,1462799462,11
7985,3208019550,111
7986,7664140702,111
7987,77505262,1
7988,8307528402,1
7989,1801282364,4111
7990,4704386268,1
7991,2247722234,11
7992,2176887477,111
7993,7047523687,4111
7994,3532013943,111
7995,5922330895,1
7996,6391212158,11
7997,4343114107,111
7998,2278282795,4111
7999,6378526864,11
8000,2917822236,1
8001,9413644398,1
8002,4963997210,11
8003,4415424409,4111
8004,6276695881,4111
8005,4595802816,11
8006,1264869221,1
8007,9883855407,1
8008,1459509775,4111
8009,4386698909,1
8010,1005249901,111
8011,7912873709,4111
8012,1826220682,1
8013,8254561728,11
8014,5761507853,1
8015,9978644352,4111
8016,7316062418,111
8017,2381974621,1
8018,1646412897,11
8019,3724634513,4111
8020,1349102003,11
8021,681539992,4111
8022,3347926388,4111
8023,2694886923,1
8024,2260634128,1
8025,3436042476,111
8026,5500688556,11
8027,410993136,4111
8028,5364792753,4111
8029,1693772773,4111
8030,5318422481,4111
8031,89862564,11
8032,794134297,4111
8033,5923820162,1
8034,9901042097,1
8035,703636505,1
8036,9573536625,11
8037,6883404968,111
8038,9840611340,11
8039,3572271445,1
8040,5276243879,11
8041,1030060746,11
8042,4699459848,111
8043,1706707071,1
8044,536561134,1
8045,1264382680,1
8046,2578847442,4111
8047,1555258709,11
8048,8230096683,11
8049,7305089516,11
8050,6190978642,111
8051,1505724501,11
8052,7848942649,4111
8053,6668816306,11
8054,7982042209,1
8055,2712239063,11
8056,1172673571,111
8057,9515461555,11
8058,332607631,4111
8059,3977531889,111
8060,3056785174,4111
8061,6869507612,111
8062,4006647330,4111
8063,8148020143,11
8064,4996535639,4111
8065,8316748736,11
8066,5998441637,4111
8067,6227807879,111
8068,4092935569,1
8069,2433255941,1
8070,6724474295,11
8071,9923646558,111
8072,563855749,111
8073,4155024915,1
8074,4324745347,111
8075,1743430663,111
8076,5590215988,1
8077,8124452045,4111
8078,1172596515,4111
8079,6496322110,111
8080,2653383003,1
8081,5457350475,111
8082,4818321072,11
8083,7278474327,11
8084,7247027999,11
8085,5717717184,1
8086,3960276762,111
8087,167315002,4111
8088,1084634331,4111
8089,5964640959,11
8090,1642064809,111
8091,7148078441,111
8092,8297397284,4111
8093,4803891797,4111
8094,7122364051,1
8095,3721533437,1
8096,1498331221,4111
8097,2902659817,4111
8098,8389186542,111
8099,277422721,11
8100,921937195,111
8101,8579620623,111
8102,5649753503,11
8103,1272328114,111
8104,1415178579,111
8105,1182554757,4111
8106,2742912188,1
8107,5889661070,11
8108,4320035831,111
8109,3874411084,4111
8110,7709631541,11
8111,7487234972,1
8112,3788059863,111
8113,782580762,111
8114,4766955997,1
8115,1484021061,1
8116,2563601280,11
8117,8657795091,111
8118,5408592358,1
8119,1664988441,11
8120,181792720,1
8121,7464490249,11
8122,132358474,111
8123,6269247788,11
8124,8290203919,11
8125,8644612135,11
8126,6952230451,4111
8127,9288191507,111
8128,2478306736,111
8129,9942336899,11
8130,1318915257,111
8131,7319350019,1
8132,2592072098,1
8133,6809538430,11
8134,7058601800,111
8135,9643946904,111
8136,9746149338,11
8137,5505038344,11
8138,3318866468,1
8139,4169949519,4111
8140,1362669499,11
8141,7986239021,111
8142,7782402793,111
8143,4042501501,111
8144,680985688,11
8145,3752728512,11
8146,6235868689,1
8147,1431647504,11
8148,7614598324,1
8149,588955229,4111
8150,7888909161,1
8151,3461705158,4111
8152,5736139056,111
8153,9612914501,4111
8154,1040485068,4111
8155,3188451010,1
8156,2592016883,11
8157,3304044978,4111
8158,5580205240,4111
8159,705440883,111
8160,9666427736,111
8161,3877424599,1
8162,4137484478,1
8163,2542453894,1
8164,4977735174,1
8165,4600506832,111
8166,5751663369,4111
8167,128499224,111
8168,6378572485,11
8169,3410907696,1
8170,5476264122,11
8171,3529161883,11
8172,3140398228,111
8173,8724085141,4111
8174,8255309872,11
8175,1982025604,4111
8176,9827038256,11
8177,8232246748,4111
8178,1786424948,111
8179,5723092936,11
8180,7049281746,111
8181,6368909493,4111
8182,4676079580,111
8183,372211136,4111
8184,5402165008,11
8185,4676068969,1
8186,6719483124,4111
8187,1078935662,11
8188,9954931426,4111
8189,757614845,4111
8190,7798571046,4111
8191,2240864798,11
8192,3311674130,4111
8193,7574500254,1
8194,9690594188,4111
8195,3366884648,4111
8196,3180648371,111
8197,1998536367,11
8198,296173194,11
8199,2934403362,4111
8200,5183931570,11
8201,1882469570,4111
8202,5531135758,4111
8203,4355501979,1
8204,2543692199,4111
8205,5604596312,4111
8206,8199663812,111
8207,6720384072,111
8208,4717274614,1
8209,3884516871,1
8210,6465802067,4111
8211,3193736170,4111
8212,362535716,1
8213,5016052424,1
8214,6333329842,4111
8215,7488722220,111
8216,9049116161,4111
8217,7647198071,11
8218,5304788025,111
8219,8135279193,111
8220,4238914079,4111
8221,6943375707,1
8222,2485616573,1
8223,4615720618,111
8224,7822141259,111
8225,2833728647,11
8226,7670653265,111
8227,2150730198,11
8228,6286554187,11
8229,9973257162,1
8230,6683534826,11
8231,3391541938,4111
8232,9284691484,111
8233,2176400348,111
8234,6216386113,111
8235,8996515011,111
8236,4257834564,11
8237,7413616399,11
8238,6153048536,4111
8239,6908478934,111
8240,4732710971,111
8241,8972010426,111
8242,3282637289,1
8243,6906430509,111
8244,3661089637,1
8245,7107236167,11
8246,2700460082,1
8247,6130067445,111
8248,4395715969,111
8249,660337714,1
8250,3256132415,1
8251,5490342860,4111
8252,526449877,1
8253,7953054360,4111
8254,5279306134,11
8255,9652374931,11
8256,8748271205,4111
8257,2703666639,1
8258,3065306311,11
8259,4513246256,11
8260,358533100,1
8261,3135096851,11
8262,1612651353,111
8263,3502000921,111
8264,8569840877,11
8265,321110586,1
8266,6426405142,111
8267,8684011834,111
8268,3494343413,11
8269,1848669718,4111
8270,6634037699,11
8271,7086292156,1
8272,1978616920,4111
8273,1322208247,4111
8274,2512352928,11
8275,8752790860,11
8276,3580078450,11
8277,4251169784,11
8278,8791286113,111
8279,7247279184,4111
8280,7692370065,1
8281,1429448070,4111
8282,3283714860,1
8283,1717715037,4111
8284,2938283423,111
8285,5427634653,11
8286,7891974321,111
8287,839654424,11
8288,3199357215,11
8289,6042674540,1
8290,3129790489,4111
8291,6308948930,11
8292,6020143530,11
8293,5311846237,111
8294,3279353052,4111
8295,180429561,1
8296,6676601349,4111
8297,8412432259,11
8298,1872711645,11
8299,6439772333,111
8300,5201171272,111
8301,7226033630,11
8302,7025724887,11
8303,7988426878,111
8304,6133896555,11
8305,4764172300,1
8306,6479045821,1
8307,4748394757,1
8308,5902764635,111
8309,3468524349,111
8310,5251460222,4111
8311,2388101138,4111
8312,1725342891,4111
8313,6862750209,1
8314,6290092643,1
8315,596689174,11
8316,6068459613,11
8317,9949751453,111
8318,2593485766,1
8319,6303382249,1
8320,4356153978,4111
8321,4785463663,1
8322,1487523308,1
8323,9671619907,1
8324,7642625888,111
8325,5524362414,111
8326,4344677009,11
8327,8456758814,4111
8328,6272535832,111
8329,9212058241,111
8330,8182711085,4111
8331,6171663072,4111
8332,5274013502,111
8333,4505563784,11
8334,9723569004,111
8335,2030783351,111
8336,6817413478,111
8337,2957203185,111
8338,7481756491,111
8339,7616639624,4111
8340,8971813189,1
8341,3972916890,4111
8342,241740698,4111
8343,636997141,111
8344,1988770131,4111
8345,1534234396,4111
8346,7121708637,1
8347,1945522981,1
8348,5961544301,11
8349,4526457670,4111
8350,7014504001,111
8351,7817276510,4111
8352,1983248554,111
8353,3462910117,111
8354,6056970391,4111
8355,4401581547,11
8356,3421794933,111
8357,7318562297,1
8358,9445615510,111
8359,9394825192,1
8360,5007922888,4111
8361,2925329589,11
8362,6730959775,111
8363,8531697403,1
8364,4344926353,111
8365,4437952372,11
8366,6777726424,4111
8367,2594877561,111
8368,2516302018,111
8369,8691854656,11
8370,7149086019,111
8371,3871722515,11
8372,6875813575,11
8373,2491121018,4111
8374,9377682305,4111
8375,1847530321,1
8376,6669171682,111
8377,5904557703,4111
8378,9058940462,4111
8379,9786617208,4111
8380,9262545899,11
8381,886210931,11
8382,2895465089,1
8383,3502994051,4111
8384,5799164808,4111
8385,8234285466,111
8386,4414091225,4111
8387,139001767,1
8388,378942061,1
8389,5672004325,4111
8390,151137940,4111
8391,5237712886,4111
8392,2939816569,11
8393,4603230581,11
8394,6990322378,4111
8395,914824908,111
8396,3433151271,111
8397,6728709030,4111
8398,5584909937,4111
8399,2277681052,4111
8400,6585620825,11
8401,7066275587,4111
8402,3879393311,11
8403,705888501,4111
8404,8072181545,4111
8405,6045028834,1
8406,1303757720,111
8407,2261327718,1
8408,4069475814,4111
8409,5510864220,11
8410,8183127311,4111
8411,1960909871,1
8412,7326999686,11
8413,7538858030,4111
8414,4084025808,1
8415,7494596780,1
8416,6614963209,1
8417,9099475277,4111
8418,1552656736,1
8419,7827535620,111
8420,7740878162,111
8421,6822446092,11
8422,6941130615,111
8423,3475524052,4111
8424,928405298,11
8425,1137136087,4111
8426,8216709610,1
8427,3923002443,11
8428,7666475247,1
8429,2886490613,11
8430,2753428674,1
8431,6445711050,11
8432,7533862044,1
8433,7799483022,4111
8434,6814788063,11
8435,5414515834,111
8436,3854973922,111
8437,6621257614,11
8438,998674552,4111
8439,932780866,4111
8440,6447296036,11
8441,224201637,4111
8442,414235981,111
8443,2484078919,11
8444,8338494882,11
8445,5216502843,1
8446,9609299158,11
8447,170420409,11
8448,4772755357,111
8449,7027185028,4111
8450,1854098043,4111
8451,3654654977,1
8452,9043366510,4111
8453,6067789642,111
8454,4644179718,1
8455,9291369485,1
8456,8093191034,111
8457,4277841640,4111
8458,1458868457,4111
8459,9865745540,11
8460,2699247149,4111
8461,840554569,1
8462,9060542717,111
8463,2348018188,4111
8464,180925175,11
8465,5862539535,1
8466,4727777694,11
8467,1510386877,4111
8468,2682281545,11
8469,5701328220,1
8470,6030482427,11
8471,1278659643,4111
8472,1732205979,4111
8473,2682962425,111
8474,5123445248,111
8475,1160148663,11
8476,7230105713,1
8477,9874763730,4111
8478,3068968048,1
8479,1383298807,1
8480,6976346922,4111
8481,4083718377,1
8482,4178145250,4111
8483,688360492,1
8484,4529116536,11
8485,8528264848,11
8486,158397236,11
8487,652558100,111
8488,1906867390,1
8489,7559519125,11
8490,127136638,11
8491,2656296967,1
8492,2966863687,1
8493,3502610184,4111
8494,1805245751,111
8495,935306407,11
8496,9982047380,4111
8497,8457809791,1
8498,21836208,111
8499,2862778200,1
8500,2680668579,1
8501,8482337031,1
8502,1565738766,11
8503,5714179691,1
8504,5226277455,1
8505,242270506,111
8506,7934071649,111
8507,3635025604,11
8508,2106463289,111
8509,9519699153,4111
8510,5715615144,11
8511,6514174663,1
8512,8934528392,1
8513,5881581415,4111
8514,5141251422,11
8515,3264508594,11
8516,9614088000,11
8517,9666851875,11
8518,2926765422,111
8519,5382408052,11
8520,4135816588,111
8521,1919809178,11
8522,2715273815,4111
8523,2594898861,111
8524,7957164564,11
8525,6092710154,11
8526,6324299289,111
8527,5885765086,1
8528,7447258476,111
8529,8164191885,11
8530,2391389676,111
8531,9213772226,1
8532,7409710615,11
8533,9337158475,1
8534,8360523248,4111
8535,3500546794,4111
8536,5363344326,11
8537,8395384567,4111
8538,3864395045,1
8539,1828880990,11
8540,3598560222,11
8541,456735533,111
8542,6389634294,1
8543,2352609299,111
8544,6803053009,11
8545,7971123072,111
8546,2248078877,4111
8547,9881693512,11
8548,9282973866,11
8549,4997103906,1
8550,6841065445,4111
8551,2749456038,4111
8552,301382891,11
8553,4280481867,1
8554,8044227621,1
8555,8674036237,111
8556,5194507739,4111
8557,4269058079,111
8558,3978494407,111
8559,511111110,1
8560,7303285654,4111
8561,51363648,1
8562,7227835650,4111
8563,1280466257,11
8564,1163234224,11
8565,5624829690,4111
8566,6568395411,111
8567,4722154752,11
8568,9473698727,111
8569,2497014761,111
8570,5580126109,1
8571,8990742313,4111
8572,3294116731,1
8573,5332391794,111
8574,8178861443,4111
8575,3912066214,11
8576,8235824724,1
8577,2734696349,1
8578,5782331779,111
8579,6788827057,11
8580,7918372814,1
8581,653450485,11
8582,2731477754,1
8583,6926628792,4111
8584,4921157421,4111
8585,9803435744,1
8586,2456471188,4111
8587,3057564768,111
8588,1819004258,111
8589,2133126358,4111
8590,6914949678,11
8591,9969699655,111
8592,6752716577,4111
8593,9089357434,4111
8594,5032675971,4111
8595,1220626369,4111
8596,1796982049,4111
8597,8976747087,11
8598,9358063172,4111
8599,299519035,4111
8600,6855812542,11
8601,7958858359,11
8602,925330178,111
8603,7748368732,1
8604,1207023558,4111
8605,8457316248,11
8606,6696735400,11
8607,8372282667,4111
8608,3803989699,111
8609,6416398751,4111
8610,2289609669,11
8611,4682135230,111
8612,7625865526,111
8613,6029248260,4111
8614,1262425317,4111
8615,9409184729,4111
8616,4156351276,111
8617,1667207648,4111
8618,5871242421,111
8619,4820068116,111
8620,2989353584,4111
8621,9353835360,4111
8622,7500966114,4111
8623,6276074853,111
8624,6792413915,111
8625,3420219994,111
8626,3671935650,111
8627,5208134862,4111
8628,3096895470,111
8629,2920415595,111
8630,8494870514,1
8631,9778749804,111
8632,7091381550,111
8633,1100592722,111
8634,5581659018,4111
8635,498887716,1
8636,4788840213,1
8637,1037270849,1
8638,166477714,4111
8639,414907890,1
8640,4568802626,11
8641,6416582030,4111
8642,8117849571,4111
8643,9324207723,4111
8644,934563895,4111
8645,1661256734,4111
8646,8886262850,11
8647,3848084654,11
8648,845006309,1
8649,2610826901,111
8650,7453188097,11
8651,3485333231,4111
8652,1878129061,1
8653,1792903235,4111
8654,1443006472,4111
8655,6643043298,4111
8656,3886753853,11
8657,305997276,11
8658,8917012471,4111
8659,9898916276,4111
8660,285310021,1
8661,4717957419,4111
8662,8367973513,4111
8663,2855985900,4111
8664,4764754247,4111
8665,302624664,111
8666,2083291820,1
8667,1311007496,1
8668,539111405,11
8669,6051189857,4111
8670,9568619181,4111
8671,2821411187,4111
8672,2302043308,11
8673,3765479751,1
8674,6299426055,1
8675,1076319058,1
8676,3739642196,111
8677,880897838,4111
8678,3835764972,111
8679,5326857692,4111
8680,7186351975,11
8681,5184185358,1
8682,6515311092,4111
8683,8390661558,11
8684,7514954434,1
8685,8637792009,4111
8686,963560657,1
8687,7573460313,1
8688,6498613273,4111
8689,9206955594,111
8690,9065261276,1
8691,4742206684,4111
8692,2487307336,11
8693,1792840486,11
8694,6082045721,11
8695,7963810340,111
8696,9987099479,11
8697,1773632588,1
8698,6935643836,111
8699,1775023109,1
8700,2000800696,4111
8701,3959213570,4111
8702,5807491655,111
8703,2020268691,11
8704,1960188923,11
8705,7562159726,4111
8706,5635161890,1
8707,9496474495,4111
8708,5628162920,1
8709,3518162609,1
8710,1133609327,1
8711,1031273462,11
8712,9611741766,4111
8713,5992272834,111
8714,6088272237,11
8715,7564053773,11
8716,4434289413,1
8717,4803437975,11
8718,3427175991,111
8719,5135407731,4111
8720,3215484749,11
8721,2275566041,111
8722,9629778146,1
8723,474816952,111
8724,8976150629,11
8725,2337967804,111
8726,5592172942,111
8727,1469567614,11
8728,1140933795,11
8729,9111116840,1
8730,5918352065,11
8731,1484661935,4111
8732,9006683904,4111
8733,3060115112,4111
8734,1733037595,111
8735,1765656499,111
8736,3817237068,1
8737,62676662,111
8738,2369763218,111
8739,6222336720,111
8740,543828178,11
8741,5157874117,1
8742,7051787745,1
8743,5168068777,11
8744,5254932219,4111
8745,9338131598,1
8746,8746969744,1
8747,5988148430,11
8748,2596651913,11
8749,8855173684,11
8750,1920117045,111
8751,5822734267,1
8752,6165621506,1
8753,9925057476,111
8754,7525709905,111
8755,7849449502,111
8756,6785601821,4111
8757,3895509741,1
8758,6160950399,1
8759,1087424234,11
8760,5674393851,1
8761,6895662876,4111
8762,4145932942,1
8763,7482620388,4111
8764,8269054419,4111
8765,8727502347,111
8766,1960645447,4111
8767,9389710688,111
8768,1194628688,11
8769,9682982822,111
8770,8592051530,4111
8771,8195395326,4111
8772,168081199,11
8773,7996188707,4111
8774,2856490608,111
8775,1853319773,1
8776,9601412682,4111
8777,5194326794,11
8778,4700762712,11
8779,8288689720,11
8780,7761163963,4111
8781,8519261786,11
8782,9427090688,111
8783,2176210180,1
8784,4172721324,1
8785,7973970842,11
8786,7781001583,11
8787,5982866586,4111
8788,3261392933,11
8789,4696740536,4111
8790,1786258981,1
8791,7389749831,1
8792,1464140101,4111
8793,634116433,4111
8794,6805906500,4111
8795,3380691446,111
8796,6041131760,4111
8797,2205888786,111
8798,2580899584,4111
8799,6139538125,111
8800,5175737773,4111
8801,2261737101,1
8802,1884903143,1
8803,1861135194,4111
8804,704887176,111
8805,3952564868,1
8806,5466085075,11
8807,8119677551,4111
8808,2323973206,111
8809,2779086195,4111
8810,4486934203,4111
8811,2786558889,11
8812,723968720,11
8813,8109639670,111
8814,4028191615,4111
8815,8547227393,11
8816,6143850846,111
8817,3882986068,111
8818,815550363,11
8819,4101116410,111
8820,1636621934,4111
8821,7396599702,111
8822,8287236132,1
8823,9302872763,4111
8824,4623111730,1
8825,1622405262,111
8826,968560443,4111
8827,7258164740,4111
8828,9120319126,11
8829,3090803558,111
8830,2129461770,4111
8831,7437283680,4111
8832,5704392403,4111
8833,9902104714,111
8834,9720878739,1
8835,6903605052,111
8836,7869395834,4111
8837,1231779999,111
8838,902285441,111
8839,1509433559,4111
8840,2319090091,4111
8841,5258666105,111
8842,8344478931,1
8843,2762709762,1
8844,1909643861,1
8845,8654608420,1
8846,8210157786,111
8847,3945968684,4111
8848,2690896699,4111
8849,8859905640,111
8850,9868041462,1
8851,3378680486,4111
8852,4102104868,111
8853,6982502863,1
8854,2261891835,1
8855,6003130196,111
8856,1138495521,111
8857,9283000490,1
8858,307340862,11
8859,7232453474,11
8860,9823097673,11
8861,4721338909,11
8862,8956976556,1
8863,2628914368,11
8864,3448771657,111
8865,9133912363,111
8866,8869957082,111
8867,3867074354,1
